Region,Agency,Catchment,LawaSiteID,SiteID,CouncilSiteID,Latitude,Longitude,WFSLanduse,WFSAltitude,RECLandcover,Indicator,SampleDateTime,Timezone,AgencyRawValue,Symbol,Value,Units,QCNumber (Agency value),QCNEMSEquivalent
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2021-11-11 07:57:00,NZST,1.73,,1.73,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2021-12-09 08:56:00,NZST,3.4,,3.4,mg/l,41.0,400.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-01-17 08:06:00,NZST,0.182,,0.182,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-02-18 09:48:00,NZST,0.093,,0.093,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-03-18 09:01:00,NZST,0.056,,0.056,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-04-14 09:43:00,NZST,0.02,,0.02,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-05-09 09:39:00,NZST,0.036,,0.036,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-06-17 09:54:00,NZST,0.025,,0.025,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-07-21 09:35:00,NZST,0.025,,0.025,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-08-23 10:33:00,NZST,0.018,,0.018,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-09-29 08:50:00,NZST,0.023,,0.023,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-10-27 08:36:00,NZST,0.026,,0.026,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-11-23 09:32:00,NZST,0.014,,0.014,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2022-12-21 08:18:00,NZST,0.036,,0.036,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-01-24 09:24:00,NZST,0.075,,0.075,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-02-27 08:43:00,NZST,0.016,,0.016,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-03-30 08:43:00,NZST,0.017,,0.017,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-04-27 11:19:00,NZST,0.007,,0.007,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-05-25 09:09:00,NZST,0.037,,0.037,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-06-26 09:15:00,NZST,0.028,,0.028,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-07-26 09:21:00,NZST,0.036,,0.036,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-08-23 09:53:00,NZST,0.042,,0.042,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-09-26 08:42:00,NZST,0.036,,0.036,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-10-25 08:21:00,NZST,0.03,,0.03,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-11-21 08:54:00,NZST,0.032,,0.032,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2023-12-13 08:20:00,NZST,0.064,,0.064,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-01-30 08:08:00,NZST,0.043,,0.043,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-02-29 08:59:00,NZST,0.03,,0.03,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-03-25 08:04:00,NZST,0.029,,0.029,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-04-22 09:10:00,NZST,0.027,,0.027,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-05-28 08:20:00,NZST,0.023,,0.023,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-06-26 08:39:00,NZST,0.037,,0.037,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-07-25 08:52:00,NZST,0.041,,0.041,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-08-29 09:04:00,NZST,0.018,,0.018,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-09-26 09:09:00,NZST,0.032,,0.032,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-10-23 08:06:00,NZST,0.017,,0.017,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-11-21 09:59:00,NZST,0.02,,0.02,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Ammoniacal nitrogen,2024-12-09 07:51:00,NZST,0.016,,0.016,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-02-15 19:50:00,NZST,0.195588569,,0.1956,m,543.0,543.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-03-21 20:49:00,NZST,1.249202939,,1.249,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-04-21 22:19:00,NZST,1.060696358,,1.061,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-05-20 21:45:00,NZST,1.083094472,,1.083,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-07-18 21:35:00,NZST,0.511518888,,0.5115,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-08-31 21:34:00,NZST,1.134664323,,1.135,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-09-28 19:45:00,NZST,0.541454797,,0.5415,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-10-27 23:10:00,NZST,3.12383227,,3.124,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2016-11-28 20:51:00,NZST,0.928960752,,0.929,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-01-26 20:21:00,NZST,1.358168699,,1.358,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-02-23 19:43:00,NZST,0.475894703,,0.4759,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-03-27 22:02:00,NZST,0.154333552,,0.1543,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-04-28 22:07:00,NZST,0.745237238,,0.7452,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-06-27 21:16:00,NZST,1.589786647,,1.59,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-07-26 20:50:00,NZST,0.416537935,,0.4165,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-08-25 20:34:00,NZST,1.328542856,,1.329,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-09-25 21:37:00,NZST,0.675894908,,0.6759,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-10-20 19:54:00,NZST,0.677976633,,0.678,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-11-21 20:19:00,NZST,0.511518888,,0.5115,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2017-12-21 20:14:00,NZST,0.035069471,,0.03507,m,543.0,543.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-01-19 20:46:00,NZST,0.339200047,,0.3392,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-02-19 21:36:00,NZST,0.827123217,,0.8271,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-03-19 21:30:00,NZST,0.815927431,,0.8159,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-04-17 20:40:00,NZST,0.838627159,,0.8386,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-05-18 20:28:00,NZST,0.734482106,,0.7345,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-06-18 21:53:00,NZST,0.752012064,,0.752,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-07-17 21:49:00,NZST,0.557524554,,0.5575,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-09-27 19:58:00,NZST,1.004713261,,1.005,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-11-28 21:56:00,NZST,1.007754244,,1.008,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2018-12-18 20:20:00,NZST,0.566162055,,0.5662,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-01-23 19:35:00,NZST,0.413376673,,0.4134,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-02-21 20:23:00,NZST,0.69951358,,0.6995,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-03-28 20:00:00,NZST,0.241168999,,0.2412,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-04-12 20:52:00,NZST,0.577085433,,0.5771,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-05-27 20:24:00,NZST,1.312916164,,1.313,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-06-19 20:52:00,NZST,0.895173284,,0.8952,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-07-17 21:52:00,NZST,0.496804827,,0.4968,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-08-16 20:25:00,NZST,0.548228188,,0.5482,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-10-07 20:04:00,NZST,0.913637676,,0.9136,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-10-31 20:14:00,NZST,0.719304401,,0.7193,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-11-25 20:48:00,NZST,0.621754009,,0.6218,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2019-12-23 19:25:00,NZST,0.848277639,,0.8483,m,610.0,610.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-01-29 20:09:00,NZST,0.624699945,,0.6247,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-02-25 19:30:00,NZST,0.687146013,,0.6871,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-03-13 20:25:00,NZST,0.349769345,,0.3498,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-04-30 21:29:00,NZST,0.799202871,,0.7992,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-05-28 21:51:00,NZST,0.468411956,,0.4684,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-06-26 22:38:00,NZST,0.569100365,,0.5691,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-07-09 22:50:00,NZST,0.494557796,,0.4946,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-08-07 22:09:00,NZST,0.540564171,,0.5406,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-09-09 22:34:00,NZST,1.111979879,,1.112,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-10-08 22:12:00,NZST,1.10828612,,1.108,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-11-24 21:45:00,NZST,0.903697226,,0.9037,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2020-12-14 23:28:00,NZST,1.020102523,,1.02,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-01-20 21:25:00,NZST,0.39133471,,0.3913,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-02-11 22:34:00,NZST,0.49642892,,0.4964,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-03-25 20:57:00,NZST,0.455704068,,0.4557,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-04-28 23:24:00,NZST,0.594812105,,0.5948,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-05-13 23:43:00,NZST,0.80698792,,0.807,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-06-08 21:16:00,NZST,0.595888461,,0.5959,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-07-14 22:32:00,NZST,0.567627448,,0.5676,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-08-10 21:29:00,NZST,0.796321662,,0.7963,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-09-29 20:48:00,NZST,0.908640551,,0.9086,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-10-14 20:29:00,NZST,0.811930239,,0.8119,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-11-11 19:57:00,NZST,0.66634512,,0.6663,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2021-12-09 20:56:00,NZST,0.424654409,,0.4247,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-01-17 20:06:00,NZST,0.306137313,,0.3061,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-02-18 21:48:00,NZST,0.592670894,,0.5927,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-03-18 21:01:00,NZST,0.595349801,,0.5953,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-04-14 21:43:00,NZST,0.309492379,,0.3095,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-05-09 21:39:00,NZST,0.553302877,,0.5533,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-06-17 21:54:00,NZST,0.795365822,,0.7954,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-07-21 21:35:00,NZST,0.276281005,,0.2763,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-08-23 22:33:00,NZST,0.333634945,,0.3336,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-09-29 20:50:00,NZST,0.796321662,,0.7963,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-10-27 20:36:00,NZST,0.747763595,,0.7478,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-11-23 21:32:00,NZST,0.240630148,,0.2406,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2022-12-21 20:18:00,NZST,0.779457072,,0.7795,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2023-01-24 21:24:00,NZST,0.538350241,,0.5384,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2023-02-27 20:43:00,NZST,0.481133661,,0.4811,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2023-03-30 20:43:00,NZST,0.134097291,,0.1341,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2023-04-27 23:19:00,NZST,0.600780149,,0.6008,m,460.0,460.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Clarity (BDISC),2023-05-25 21:09:00,NZST,0.557052334,,0.5571,m,460.0,460.0
